"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-10 10:35:46,1216,0,0.00700,0.0489,50.7,50.5,0
2025-09-10 10:35:47,1208,0,0.00700,0.0496,50.3,51.5,0
2025-09-10 10:35:48,1192,0,0.00700,0.0504,49.7,52.5,0
2025-09-10 10:35:49,1200,0,0.00600,0.0511,50,53.5,0
2025-09-10 10:35:50,1208,0,0.00700,0.0517,50.3,54.5,0
2025-09-10 10:35:51,1208,0,0.00700,0.0523,50.3,55.5,0
2025-09-10 10:35:52,1200,0,0.00800,0.0530,50,56.5,0
2025-09-10 10:35:53,1192,0,0.00900,0.0536,49.7,57.5,0
2025-09-10 10:35:54,1192,0,0.00900,0.0541,49.7,58.5,0
2025-09-10 10:35:55,1208,0,0.00700,0.0547,50.3,59.5,0
2025-09-10 10:35:56,1208,0,0.00800,0.0552,50.3,60.5,0
2025-09-10 10:35:57,1208,0,0.00800,0.0557,50.3,61.5,0
2025-09-10 10:35:58,1200,0,0.00800,0.0562,50,62.5,0
2025-09-10 10:35:59,1200,0,0.00800,0.0567,50,63.5,0
2025-09-10 10:36:00,1200,0,0.00800,0.0572,50,64.5,0
2025-09-10 10:36:01,1192,0,0.00800,0.0576,49.7,65.5,0
2025-09-10 10:36:02,1192,0,0.00800,0.0581,49.7,66.5,0
2025-09-10 10:36:03,1192,0,0.00800,0.0585,49.7,67.5,0
2025-09-10 10:36:04,1200,0,0.00700,0.0589,50,68.5,0
2025-09-10 10:36:05,1200,0,0.00700,0.0593,50,69.5,0
2025-09-10 10:36:06,1200,0,0.00700,0.0597,50,70.5,0
2025-09-10 10:36:07,1200,0,0.00900,0.0600,50,71.5,0
2025-09-10 10:36:08,1200,0,0.00900,0.0604,50,72.5,0
2025-09-10 10:36:09,1200,0,0.00900,0.0607,50,73.5,0
2025-09-10 10:36:10,1208,0,0.00800,0.0610,50.3,74.5,0
2025-09-10 10:36:11,1200,0,0.00800,0.0614,50,75.5,0
2025-09-10 10:36:12,1208,0,0.00800,0.0617,50.3,76.5,0
2025-09-10 10:36:13,1200,0,0.00800,0.0620,50,77.5,0
2025-09-10 10:36:14,1208,0,0.00900,0.0623,50.3,78.5,0
2025-09-10 10:36:15,1200,0,0.00800,0.0626,50,79.5,0
2025-09-10 10:36:16,1192,0,0.00700,0.0630,49.7,80.5,0
2025-09-10 10:36:17,1192,0,0.00800,0.0632,49.7,81.5,0
2025-09-10 10:36:18,1192,0,0.00800,0.0635,49.7,82.5,0
2025-09-10 10:36:19,1192,1,0.00700,0.0637,49.7,83.5,0
2025-09-10 10:36:20,1192,1,0.00900,0.0638,49.7,84.5,0
2025-09-10 10:36:21,1192,1,0.00800,0.0640,49.7,85.5,0
2025-09-10 10:36:22,1200,1,0.00700,0.0641,50,86.5,0
2025-09-10 10:36:23,1208,1,0.00800,0.0642,50.3,87.5,0
2025-09-10 10:36:24,1200,1,0.00800,0.0644,50,88.5,0
2025-09-10 10:36:25,1200,1,0.00800,0.0645,50,89.5,0
2025-09-10 10:36:26,1192,1,0.00700,0.0646,49.7,90.5,0
2025-09-10 10:36:27,1200,2,0.00800,0.0646,50,91.5,0
2025-09-10 10:36:28,1200,2,0.00800,0.0647,50,92.5,0
2025-09-10 10:36:29,1184,4,0.00800,0.0646,49.3,93.5,0
2025-09-10 10:36:30,1184,4,0.00900,0.0645,49.3,94.5,0
2025-09-10 10:36:31,1176,4,0.00900,0.0645,49,95.5,0
