"Time","{__name__=""bitrate"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""bufferLevel"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""liveLatency"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""droppedFrames"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""frameheight"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}"
2025-09-15 15:24:53,1000,0,78.3,40,360
2025-09-15 15:24:54,1000,0,78.3,40,360
2025-09-15 15:24:55,1000,0,78.3,40,360
2025-09-15 15:24:56,1000,0,78.3,40,360
2025-09-15 15:24:57,1000,0,78.3,40,360
2025-09-15 15:24:58,1000,0,78.3,40,360
2025-09-15 15:24:59,1000,0,78.3,40,360
2025-09-15 15:25:00,1000,0,78.3,40,360
2025-09-15 15:25:01,1000,0,78.3,40,360
2025-09-15 15:25:02,1000,0,78.3,40,360
2025-09-15 15:25:03,1000,0,78.3,40,360
2025-09-15 15:25:04,1000,0,78.3,40,360
2025-09-15 15:25:05,1000,0,78.3,40,360
2025-09-15 15:25:06,1000,0,78.3,40,360
2025-09-15 15:25:07,1000,0,78.3,40,360
2025-09-15 15:25:08,1000,0,78.3,40,360
2025-09-15 15:25:09,1000,0,78.3,40,360
2025-09-15 15:25:10,1000,0,78.3,40,360
2025-09-15 15:25:11,1000,0,78.3,40,360
2025-09-15 15:25:12,1000,0,78.3,40,360
2025-09-15 15:25:13,1000,0,78.3,40,360
2025-09-15 15:25:14,1000,0,78.3,40,360
2025-09-15 15:25:15,1000,0,78.3,40,360
2025-09-15 15:25:16,1000,0,78.3,40,360
2025-09-15 15:25:17,1000,0,78.3,40,360
2025-09-15 15:25:18,1000,0,78.3,40,360
2025-09-15 15:25:19,1000,0,78.3,40,360
2025-09-15 15:25:20,1000,0,78.3,40,360
2025-09-15 15:25:21,1000,0,78.3,40,360
2025-09-15 15:25:22,1000,0,78.3,40,360
2025-09-15 15:25:23,1000,0,78.3,40,360
2025-09-15 15:25:24,1000,0,78.3,40,360
2025-09-15 15:25:25,1000,0,78.3,40,360
2025-09-15 15:25:26,1000,0,78.3,40,360
2025-09-15 15:25:27,1000,0,78.3,40,360
2025-09-15 15:25:28,1000,0,78.3,40,360
2025-09-15 15:25:29,1000,0,78.3,40,360
2025-09-15 15:25:30,1000,0,78.3,40,360
2025-09-15 15:25:31,1000,0,78.3,40,360
2025-09-15 15:25:32,1000,0,78.3,40,360
2025-09-15 15:25:33,1000,0,78.3,40,360
2025-09-15 15:25:34,1000,0,78.3,40,360
2025-09-15 15:25:35,1000,0,78.3,40,360
2025-09-15 15:25:36,1000,0,78.3,40,360
2025-09-15 15:25:37,1000,0,78.3,40,360
2025-09-15 15:25:38,1000,0,78.3,40,360
2025-09-15 15:25:39,1000,0,78.3,40,360
2025-09-15 15:25:40,1000,0,78.3,40,360
2025-09-15 15:25:41,1000,0,78.3,40,360
2025-09-15 15:25:42,1000,0,78.3,40,360
2025-09-15 15:25:43,1000,0,78.3,40,360
2025-09-15 15:25:44,1000,0,78.3,40,360
2025-09-15 15:25:45,1000,0,78.3,40,360
2025-09-15 15:25:46,1000,0,78.3,40,360
2025-09-15 15:25:47,1000,0,78.3,40,360
2025-09-15 15:25:48,1000,0,78.3,40,360
2025-09-15 15:25:49,1000,0,78.3,40,360
2025-09-15 15:25:50,1000,0,78.3,40,360
2025-09-15 15:25:51,1000,0,78.3,40,360
2025-09-15 15:25:52,1000,0,78.3,40,360
2025-09-15 15:25:53,1000,0,78.3,40,360
2025-09-15 15:25:54,1000,0,78.3,40,360
2025-09-15 15:25:55,1000,0,78.3,40,360
2025-09-15 15:25:56,15000,0,8.52,0,1080
2025-09-15 15:25:57,15000,7.03,8.67,0,1080
2025-09-15 15:25:58,15000,7.95,8.67,0,1080
2025-09-15 15:25:59,15000,6.96,8.67,0,1080
2025-09-15 15:26:00,15000,8.00,8.67,0,1080
2025-09-15 15:26:01,15000,7.10,8.67,0,1080
2025-09-15 15:26:02,15000,7.99,8.67,0,1080
2025-09-15 15:26:03,15000,6.98,8.67,0,1080
2025-09-15 15:26:04,15000,8.12,8.67,0,1080
2025-09-15 15:26:05,15000,7.12,8.67,0,1080
2025-09-15 15:26:06,15000,8.04,8.67,0,1080
2025-09-15 15:26:07,15000,6.99,8.67,0,1080
2025-09-15 15:26:08,15000,6.20,8.67,0,1080
2025-09-15 15:26:09,15000,6.07,8.67,0,1080
2025-09-15 15:26:10,15000,6.07,8.67,0,1080
2025-09-15 15:26:11,15000,6.21,8.67,0,1080
2025-09-15 15:26:12,15000,6.21,8.67,0,1080
2025-09-15 15:26:13,15000,7.15,8.67,0,1080
2025-09-15 15:26:14,15000,8.05,8.67,1,1080
2025-09-15 15:26:15,15000,7.03,8.67,1,1080
2025-09-15 15:26:16,15000,7.96,8.67,1,1080
2025-09-15 15:26:17,15000,7.17,8.67,1,1080
2025-09-15 15:26:18,15000,8.10,8.67,1,1080
2025-09-15 15:26:19,15000,7.04,8.67,1,1080
2025-09-15 15:26:20,15000,5.98,8.67,1,1080
2025-09-15 15:26:21,15000,6.12,8.67,1,1080
2025-09-15 15:26:22,15000,6.12,8.67,1,1080
2025-09-15 15:26:23,15000,5.99,8.67,1,1080
2025-09-15 15:26:24,15000,5.99,8.67,1,1080
2025-09-15 15:26:25,15000,6.14,8.68,1,1080
2025-09-15 15:26:26,15000,6.95,8.68,1,1080
2025-09-15 15:26:27,15000,6.01,8.68,1,1080
2025-09-15 15:26:28,15000,6.01,8.68,1,1080
2025-09-15 15:26:29,15000,6.95,8.68,1,1080
2025-09-15 15:26:30,15000,7.95,8.68,1,1080
2025-09-15 15:26:31,15000,7.09,8.68,1,1080
2025-09-15 15:26:32,15000,8.03,8.68,1,1080
2025-09-15 15:26:33,15000,6.96,8.68,1,1080
2025-09-15 15:26:34,15000,8.01,8.68,1,1080
2025-09-15 15:26:35,15000,7.10,8.68,1,1080
2025-09-15 15:26:36,15000,6.04,8.68,1,1080
2025-09-15 15:26:37,15000,6.98,8.68,1,1080
2025-09-15 15:26:38,15000,8.06,8.68,1,1080
2025-09-15 15:26:39,15000,7.12,8.68,1,1080
2025-09-15 15:26:40,15000,8.06,8.68,1,1080
2025-09-15 15:26:41,15000,6.99,8.68,1,1080
2025-09-15 15:26:42,15000,8.10,8.68,1,1080
2025-09-15 15:26:43,15000,7.14,8.68,1,1080
2025-09-15 15:26:44,15000,7.95,8.68,1,1080
2025-09-15 15:26:45,15000,7.01,8.68,1,1080
2025-09-15 15:26:46,15000,7.95,8.68,1,1080
2025-09-15 15:26:47,15000,7.15,8.68,1,1080
2025-09-15 15:26:48,15000,5.99,8.68,1,1080
2025-09-15 15:26:49,15000,7.03,8.68,1,1080
2025-09-15 15:26:50,15000,5.96,8.68,1,1080
2025-09-15 15:26:51,15000,6.10,8.68,1,1080
2025-09-15 15:26:52,15000,6.10,8.68,1,1080
2025-09-15 15:26:53,15000,7.04,8.68,1,1080
2025-09-15 15:26:54,15000,7.98,8.68,1,1080
2025-09-15 15:26:55,15000,7.18,8.68,1,1080
2025-09-15 15:26:56,15000,8.04,8.68,1,1080
2025-09-15 15:26:57,15000,7.06,8.68,1,1080
2025-09-15 15:26:58,15000,7.20,8.68,1,1080
2025-09-15 15:26:59,15000,7.20,8.68,1,1080
2025-09-15 15:27:00,15000,7.07,8.68,1,1080
2025-09-15 15:27:01,15000,6.01,8.68,1,1080
2025-09-15 15:27:02,15000,6.95,8.68,1,1080
2025-09-15 15:27:03,15000,6.15,8.68,1,1080
2025-09-15 15:27:04,15000,7.09,8.68,1,1080
2025-09-15 15:27:05,15000,7.09,8.68,1,1080
2025-09-15 15:27:06,15000,6.96,8.68,1,1080
2025-09-15 15:27:07,15000,6.17,8.68,1,1080
2025-09-15 15:27:08,15000,7.10,8.68,1,1080
2025-09-15 15:27:09,15000,6.04,8.68,1,1080
2025-09-15 15:27:10,5000,4.98,8.68,1,720
2025-09-15 15:27:11,5000,4.18,8.68,1,720
2025-09-15 15:27:12,5000,3.12,8.68,1,720
2025-09-15 15:27:13,5000,3.12,8.68,1,720
2025-09-15 15:27:14,5000,3.00,8.68,1,720
2025-09-15 15:27:15,5000,3.00,8.68,1,720
2025-09-15 15:27:16,5000,7.14,8.68,1,720
2025-09-15 15:27:17,5000,7.14,8.68,1,720
2025-09-15 15:27:18,5000,7.01,8.68,1,720
2025-09-15 15:27:19,5000,5.95,8.68,1,720
2025-09-15 15:27:20,5000,5.15,8.68,1,720
2025-09-15 15:27:21,5000,5.15,8.68,1,720
2025-09-15 15:27:22,1000,7.03,8.68,1,360
2025-09-15 15:27:23,1000,7.96,8.68,1,360
2025-09-15 15:27:24,1000,7.17,8.68,1,360
2025-09-15 15:27:25,1000,6.10,8.68,1,360
2025-09-15 15:27:26,1000,7.04,8.68,1,360
2025-09-15 15:27:27,1000,7.04,8.68,1,360
2025-09-15 15:27:28,1000,7.98,8.68,1,360
2025-09-15 15:27:29,1000,7.95,8.68,1,360
2025-09-15 15:27:30,1000,7.06,8.68,1,360
2025-09-15 15:27:31,5000,6.00,8.68,1,720
2025-09-15 15:27:32,15000,5.07,8.68,1,1080
2025-09-15 15:27:33,15000,5.99,8.68,1,1080
2025-09-15 15:27:34,15000,5.99,8.68,1,1080
2025-09-15 15:27:35,15000,6.01,8.68,1,1080
2025-09-15 15:27:36,15000,6.95,8.68,1,1080
2025-09-15 15:27:37,15000,6.04,8.68,1,1080
2025-09-15 15:27:38,15000,7.09,8.68,1,1080
2025-09-15 15:27:39,15000,6.03,8.68,1,1080
2025-09-15 15:27:40,15000,6.96,8.68,1,1080
2025-09-15 15:27:41,15000,8.09,8.68,1,1080
2025-09-15 15:27:42,15000,7.10,8.68,1,1080
2025-09-15 15:27:43,1000,6.04,8.68,1,360
2025-09-15 15:27:44,1000,6.98,8.68,1,360
2025-09-15 15:27:45,1000,6.14,8.68,1,360
2025-09-15 15:27:46,1000,7.12,8.68,1,360
2025-09-15 15:27:47,1000,7.12,8.68,1,360
2025-09-15 15:27:48,1000,7.00,8.68,1,360
2025-09-15 15:27:49,1000,7.00,8.68,1,360
2025-09-15 15:27:50,1000,8.18,8.68,1,360
2025-09-15 15:27:51,1000,6.07,8.68,1,360
2025-09-15 15:27:52,1000,7.01,8.68,1,360
2025-09-15 15:27:53,1000,7.01,8.68,1,360
2025-09-15 15:27:54,15000,7.15,8.68,1,1080
2025-09-15 15:27:55,15000,6.07,8.68,1,1080
2025-09-15 15:27:56,15000,5.00,8.68,1,1080
2025-09-15 15:27:57,15000,5.00,8.68,1,1080
2025-09-15 15:27:58,15000,7.17,8.68,1,1080
2025-09-15 15:27:59,15000,7.17,8.68,1,1080
2025-09-15 15:28:00,15000,7.04,8.68,1,1080
2025-09-15 15:28:01,15000,7.04,8.68,1,1080
2025-09-15 15:28:02,15000,7.18,8.68,1,1080
2025-09-15 15:28:03,15000,7.18,8.68,1,1080
2025-09-15 15:28:04,15000,8.12,8.68,1,1080
2025-09-15 15:28:05,15000,6.00,8.68,1,1080
2025-09-15 15:28:06,15000,7.20,8.68,1,1080
2025-09-15 15:28:07,15000,6.14,8.68,1,1080
2025-09-15 15:28:08,15000,7.07,8.68,1,1080
2025-09-15 15:28:09,15000,7.07,8.68,1,1080
2025-09-15 15:28:10,15000,6.95,8.68,1,1080
2025-09-15 15:28:11,15000,6.95,8.68,1,1080
2025-09-15 15:28:12,15000,7.09,8.68,1,1080
2025-09-15 15:28:13,15000,7.09,8.68,1,1080
2025-09-15 15:28:14,15000,6.96,8.68,1,1080
2025-09-15 15:28:15,15000,6.96,8.68,1,1080
2025-09-15 15:28:16,15000,7.10,8.68,1,1080
2025-09-15 15:28:17,15000,7.10,8.68,1,1080
2025-09-15 15:28:18,15000,8.04,8.68,1,1080
2025-09-15 15:28:19,15000,6.98,8.68,1,1080
2025-09-15 15:28:20,15000,5.12,8.68,1,1080
2025-09-15 15:28:21,15000,6.06,8.68,1,1080
2025-09-15 15:28:22,15000,6.06,8.68,1,1080
2025-09-15 15:28:23,15000,6.99,8.68,1,1080
2025-09-15 15:28:24,15000,7.14,8.68,1,1080
2025-09-15 15:28:25,15000,7.14,8.68,1,1080
2025-09-15 15:28:26,15000,7.01,8.68,1,1080
2025-09-15 15:28:27,15000,7.01,8.68,1,1080
2025-09-15 15:28:28,15000,7.95,8.68,1,1080
2025-09-15 15:28:29,15000,7.15,8.68,1,1080
2025-09-15 15:28:30,15000,8.09,8.68,1,1080
2025-09-15 15:28:31,15000,7.96,8.68,1,1080
2025-09-15 15:28:32,15000,7.17,8.68,1,1080
2025-09-15 15:28:33,15000,7.17,8.68,1,1080
2025-09-15 15:28:34,15000,5.98,8.68,1,1080
2025-09-15 15:28:35,15000,5.98,8.68,1,1080
2025-09-15 15:28:36,15000,5.98,8.68,1,1080
2025-09-15 15:28:37,15000,7.18,8.68,1,1080
2025-09-15 15:28:38,15000,7.06,8.68,1,1080
2025-09-15 15:28:39,15000,7.06,8.68,1,1080
2025-09-15 15:28:40,15000,7.20,8.68,1,1080
2025-09-15 15:28:41,15000,8.07,8.68,1,1080
2025-09-15 15:28:42,15000,7.07,8.68,1,1080
2025-09-15 15:28:43,15000,7.07,8.68,1,1080
2025-09-15 15:28:44,15000,6.95,8.68,1,1080
2025-09-15 15:28:45,15000,6.95,8.68,1,1080
2025-09-15 15:28:46,15000,7.09,8.68,1,1080
2025-09-15 15:28:47,15000,6.03,8.68,1,1080
2025-09-15 15:28:48,15000,6.03,8.68,1,1080
2025-09-15 15:28:49,15000,6.96,8.68,1,1080
2025-09-15 15:28:50,15000,7.10,8.68,1,1080
2025-09-15 15:28:51,15000,7.10,8.68,1,1080
2025-09-15 15:28:52,15000,6.98,8.68,1,1080
2025-09-15 15:28:53,15000,6.98,8.68,1,1080
2025-09-15 15:28:54,15000,8.13,8.68,1,1080
2025-09-15 15:28:55,15000,7.12,8.68,1,1080
2025-09-15 15:28:56,15000,6.99,8.68,1,1080
2025-09-15 15:28:57,15000,6.20,8.68,1,1080
2025-09-15 15:28:58,15000,7.14,8.68,1,1080
2025-09-15 15:28:59,15000,7.14,8.68,1,1080
2025-09-15 15:29:00,15000,6.07,8.68,1,1080
2025-09-15 15:29:01,15000,7.01,8.68,1,1080
2025-09-15 15:29:02,15000,7.95,8.68,1,1080
2025-09-15 15:29:03,15000,7.15,8.68,1,1080
2025-09-15 15:29:04,15000,7.03,8.68,1,1080
2025-09-15 15:29:05,15000,7.03,8.68,1,1080
2025-09-15 15:29:06,15000,7.17,8.68,1,1080
2025-09-15 15:29:07,15000,7.17,8.68,1,1080
2025-09-15 15:29:08,15000,8.10,8.68,1,1080
2025-09-15 15:29:09,15000,7.04,8.68,1,1080
2025-09-15 15:29:10,15000,5.98,8.68,2,1080
2025-09-15 15:29:11,15000,6.12,8.68,2,1080
2025-09-15 15:29:12,15000,7.06,8.68,2,1080
2025-09-15 15:29:13,15000,7.06,8.68,2,1080
2025-09-15 15:29:14,15000,8.00,8.68,2,1080
2025-09-15 15:29:15,15000,7.20,8.68,2,1080
2025-09-15 15:29:16,15000,7.07,8.68,2,1080
2025-09-15 15:29:17,15000,7.07,8.68,2,1080
2025-09-15 15:29:18,15000,8.01,8.68,2,1080
2025-09-15 15:29:19,15000,5.98,8.68,2,1080
2025-09-15 15:29:20,15000,7.09,8.68,2,1080
2025-09-15 15:29:21,15000,7.99,8.68,2,1080
2025-09-15 15:29:22,15000,7.99,8.68,2,1080
2025-09-15 15:29:23,15000,6.96,8.68,2,1080
2025-09-15 15:29:24,15000,8.03,8.68,2,1080
2025-09-15 15:29:25,15000,7.10,8.68,2,1080
2025-09-15 15:29:26,15000,8.04,8.68,2,1080
2025-09-15 15:29:27,15000,6.98,8.66,2,1080
2025-09-15 15:29:28,15000,8.07,8.66,2,1080
2025-09-15 15:29:29,15000,7.12,8.66,2,1080
2025-09-15 15:29:30,15000,7.00,8.66,2,1080
2025-09-15 15:29:31,15000,6.20,8.66,2,1080
2025-09-15 15:29:32,15000,7.14,8.66,2,1080
2025-09-15 15:29:33,15000,6.07,8.66,2,1080
2025-09-15 15:29:34,15000,7.01,8.66,2,1080
2025-09-15 15:29:35,15000,7.01,8.66,2,1080
2025-09-15 15:29:36,15000,7.15,8.66,2,1080
2025-09-15 15:29:37,15000,7.15,8.66,2,1080
2025-09-15 15:29:38,15000,8.01,8.66,2,1080
2025-09-15 15:29:39,15000,7.03,8.66,2,1080
2025-09-15 15:29:40,15000,7.17,8.66,2,1080
2025-09-15 15:29:41,15000,6.10,8.66,2,1080
2025-09-15 15:29:42,15000,6.10,8.66,2,1080
2025-09-15 15:29:43,15000,6.10,8.66,2,1080
2025-09-15 15:29:44,15000,6.10,8.66,2,1080
2025-09-15 15:29:45,15000,6.10,8.66,2,1080
2025-09-15 15:29:46,15000,6.10,8.66,2,1080
2025-09-15 15:29:47,15000,6.10,8.66,2,1080
2025-09-15 15:29:48,15000,6.10,8.66,2,1080
2025-09-15 15:29:49,15000,6.10,8.66,2,1080
2025-09-15 15:29:50,15000,6.10,8.66,2,1080
2025-09-15 15:29:51,15000,6.10,8.66,2,1080
2025-09-15 15:29:52,15000,6.10,8.66,2,1080
2025-09-15 15:29:53,15000,6.10,8.66,2,1080
2025-09-15 15:29:54,15000,6.10,8.66,2,1080
2025-09-15 15:29:55,15000,6.10,8.66,2,1080
2025-09-15 15:29:56,15000,6.10,8.66,2,1080
2025-09-15 15:29:57,15000,6.10,8.66,2,1080
2025-09-15 15:29:58,15000,6.10,8.66,2,1080
