"Time","{__name__=""bitrate"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""bufferLevel"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""liveLatency"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""droppedFrames"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""frameheight"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}"
2025-09-15 10:43:46,15000,0,2596,2797,1080
2025-09-15 10:43:47,15000,0,2596,2797,1080
2025-09-15 10:43:48,15000,0,2596,2797,1080
2025-09-15 10:43:49,15000,0,2596,2797,1080
2025-09-15 10:43:50,15000,0,2596,2797,1080
2025-09-15 10:43:51,15000,0,2596,2797,1080
2025-09-15 10:43:52,15000,0,2596,2797,1080
2025-09-15 10:43:53,15000,0,2596,2797,1080
2025-09-15 10:43:54,15000,0,2596,2797,1080
2025-09-15 10:43:55,15000,0,2596,2797,1080
2025-09-15 10:43:56,15000,0,2596,2797,1080
2025-09-15 10:43:57,15000,0,2596,2797,1080
2025-09-15 10:43:58,15000,0,2596,2797,1080
2025-09-15 10:43:59,15000,0,2596,2797,1080
2025-09-15 10:44:00,15000,0,2596,2797,1080
2025-09-15 10:44:01,15000,0,2596,2797,1080
2025-09-15 10:44:02,15000,0,2596,2797,1080
2025-09-15 10:44:03,15000,0,2596,2797,1080
2025-09-15 10:44:04,15000,0,2596,2797,1080
2025-09-15 10:44:05,15000,0,2596,2797,1080
2025-09-15 10:44:06,15000,0,2596,2797,1080
2025-09-15 10:44:07,15000,0,2596,2797,1080
2025-09-15 10:44:08,15000,0,2596,2797,1080
2025-09-15 10:44:09,15000,0,2596,2797,1080
2025-09-15 10:44:10,15000,0,2596,2797,1080
2025-09-15 10:44:11,15000,0,2596,2797,1080
2025-09-15 10:44:12,15000,0,2596,2797,1080
2025-09-15 10:44:13,15000,0,2596,2797,1080
2025-09-15 10:44:14,15000,0,2655,2797,1080
2025-09-15 10:44:15,15000,0,2656,2797,1080
2025-09-15 10:44:16,15000,0,2657,2797,1080
2025-09-15 10:44:17,15000,0,2657,2797,1080
2025-09-15 10:44:18,15000,0,2657,2797,1080
2025-09-15 10:44:19,15000,0,2657,2797,1080
2025-09-15 10:44:20,15000,0,2657,2797,1080
2025-09-15 10:44:21,15000,0,2657,2797,1080
2025-09-15 10:44:22,15000,0,2657,2797,1080
2025-09-15 10:44:23,15000,0,2657,2797,1080
2025-09-15 10:44:24,15000,0,2657,2797,1080
2025-09-15 10:44:25,15000,0,2657,2797,1080
2025-09-15 10:44:26,15000,0,2657,2797,1080
2025-09-15 10:44:27,15000,0,2657,2797,1080
2025-09-15 10:44:28,15000,0,2657,2797,1080
2025-09-15 10:44:29,15000,0,2657,2797,1080
2025-09-15 10:44:30,15000,0,2657,2797,1080
2025-09-15 10:44:31,15000,0,2657,2797,1080
2025-09-15 10:44:32,15000,0,2657,2797,1080
2025-09-15 10:44:33,15000,0,2657,2797,1080
2025-09-15 10:44:34,15000,0,2657,2797,1080
2025-09-15 10:44:35,15000,0,2657,2797,1080
2025-09-15 10:44:36,15000,0,2657,2797,1080
2025-09-15 10:44:37,15000,0,2657,2797,1080
2025-09-15 10:44:38,15000,0,2657,2797,1080
2025-09-15 10:44:39,15000,0,2657,2797,1080
2025-09-15 10:44:40,15000,0,2657,2797,1080
2025-09-15 10:44:41,15000,0,2657,2797,1080
2025-09-15 10:44:42,15000,0,2657,2797,1080
2025-09-15 10:44:43,15000,0,2657,2797,1080
2025-09-15 10:44:44,15000,0,2657,2797,1080
2025-09-15 10:44:45,15000,0,2657,2797,1080
2025-09-15 10:44:46,15000,0,2657,2797,1080
2025-09-15 10:44:47,15000,0,2657,2797,1080
2025-09-15 10:44:48,15000,0,2657,2797,1080
2025-09-15 10:44:49,15000,0,2657,2797,1080
2025-09-15 10:44:50,15000,0,2657,2797,1080
2025-09-15 10:44:51,15000,0,2657,2797,1080
2025-09-15 10:44:52,15000,0,2657,2797,1080
2025-09-15 10:44:53,15000,0,2657,2797,1080
2025-09-15 10:44:54,15000,0,2657,2797,1080
2025-09-15 10:44:55,15000,0,2657,2797,1080
2025-09-15 10:44:56,15000,0,2657,2797,1080
2025-09-15 10:44:57,15000,0,2657,2797,1080
2025-09-15 10:44:58,15000,0,2657,2797,1080
2025-09-15 10:44:59,15000,0,2657,2797,1080
2025-09-15 10:45:00,15000,0,2657,2797,1080
2025-09-15 10:45:01,15000,0,2657,2797,1080
2025-09-15 10:45:02,15000,0,2657,2797,1080
2025-09-15 10:45:03,15000,0,2657,2797,1080
2025-09-15 10:45:04,15000,0,2657,2797,1080
2025-09-15 10:45:05,15000,0,2657,2797,1080
2025-09-15 10:45:06,15000,0,2657,2797,1080
2025-09-15 10:45:07,15000,0,2657,2797,1080
2025-09-15 10:45:08,15000,0,2657,2797,1080
2025-09-15 10:45:09,15000,0,2657,2797,1080
2025-09-15 10:45:10,15000,0,2657,2797,1080
2025-09-15 10:45:11,15000,0,2657,2797,1080
2025-09-15 10:45:12,5000,1.54,8.43,0,720
2025-09-15 10:45:13,15000,2.54,8.43,0,1080
2025-09-15 10:45:14,15000,5.45,8.43,0,1080
2025-09-15 10:45:15,15000,6.48,8.43,0,1080
2025-09-15 10:45:16,15000,7.42,8.43,0,1080
2025-09-15 10:45:17,15000,6.62,8.43,0,1080
2025-09-15 10:45:18,15000,7.56,8.43,0,1080
2025-09-15 10:45:19,15000,6.49,8.43,0,1080
2025-09-15 10:45:20,15000,7.43,8.43,0,1080
2025-09-15 10:45:21,15000,6.64,8.43,0,1080
2025-09-15 10:45:22,15000,7.56,8.43,0,1080
2025-09-15 10:45:23,15000,6.51,8.43,0,1080
2025-09-15 10:45:24,15000,7.45,8.43,0,1080
2025-09-15 10:45:25,15000,6.65,8.43,0,1080
2025-09-15 10:45:26,15000,7.59,8.43,0,1080
2025-09-15 10:45:27,15000,6.53,8.43,0,1080
2025-09-15 10:45:28,15000,7.45,8.43,0,1080
2025-09-15 10:45:29,15000,6.67,8.43,0,1080
2025-09-15 10:45:30,15000,7.60,8.43,0,1080
2025-09-15 10:45:31,15000,6.54,8.43,0,1080
2025-09-15 10:45:32,15000,7.48,8.43,0,1080
2025-09-15 10:45:33,15000,6.42,8.43,0,1080
2025-09-15 10:45:34,15000,7.62,8.43,0,1080
2025-09-15 10:45:35,15000,6.56,8.43,0,1080
2025-09-15 10:45:36,15000,7.49,8.43,0,1080
2025-09-15 10:45:37,15000,6.43,8.43,0,1080
2025-09-15 10:45:38,15000,7.61,8.43,0,1080
2025-09-15 10:45:39,15000,6.57,8.43,0,1080
2025-09-15 10:45:40,15000,7.51,8.43,0,1080
2025-09-15 10:45:41,15000,6.45,8.43,0,1080
2025-09-15 10:45:42,15000,7.43,8.43,0,1080
2025-09-15 10:45:43,15000,6.59,8.43,0,1080
2025-09-15 10:45:44,15000,7.53,8.43,0,1080
2025-09-15 10:45:45,15000,6.46,8.43,0,1080
2025-09-15 10:45:46,15000,7.48,8.43,0,1080
2025-09-15 10:45:47,15000,6.60,8.43,0,1080
2025-09-15 10:45:48,15000,7.54,8.43,0,1080
2025-09-15 10:45:49,15000,6.48,8.43,0,1080
2025-09-15 10:45:50,15000,7.42,8.43,0,1080
2025-09-15 10:45:51,15000,6.62,8.43,0,1080
2025-09-15 10:45:52,15000,7.56,8.43,0,1080
2025-09-15 10:45:53,15000,6.49,8.43,0,1080
2025-09-15 10:45:54,15000,7.43,8.43,0,1080
2025-09-15 10:45:55,15000,6.64,8.43,0,1080
2025-09-15 10:45:56,15000,7.42,8.43,0,1080
2025-09-15 10:45:57,15000,6.51,8.43,0,1080
2025-09-15 10:45:58,15000,7.45,8.43,0,1080
2025-09-15 10:45:59,15000,6.65,8.43,0,1080
2025-09-15 10:46:00,15000,7.46,8.43,0,1080
2025-09-15 10:46:01,15000,6.53,8.43,0,1080
2025-09-15 10:46:02,15000,7.46,8.43,0,1080
2025-09-15 10:46:03,15000,6.67,8.43,0,1080
2025-09-15 10:46:04,15000,7.51,8.43,0,1080
2025-09-15 10:46:05,15000,6.54,8.43,0,1080
2025-09-15 10:46:06,15000,7.48,8.43,0,1080
2025-09-15 10:46:07,15000,6.42,8.43,0,1080
2025-09-15 10:46:08,15000,7.56,8.43,0,1080
2025-09-15 10:46:09,15000,7.56,8.43,0,1080
2025-09-15 10:46:10,15000,5.49,8.43,0,1080
2025-09-15 10:46:11,15000,6.43,8.43,0,1080
2025-09-15 10:46:12,15000,7.60,8.43,0,1080
2025-09-15 10:46:13,15000,6.57,8.43,0,1080
2025-09-15 10:46:14,15000,5.51,8.43,0,1080
2025-09-15 10:46:15,15000,6.45,8.43,0,1080
2025-09-15 10:46:16,15000,7.60,8.43,0,1080
2025-09-15 10:46:17,15000,6.59,8.43,1,1080
2025-09-15 10:46:18,15000,7.49,8.43,1,1080
2025-09-15 10:46:19,15000,6.46,8.43,1,1080
2025-09-15 10:46:20,15000,5.67,8.43,1,1080
2025-09-15 10:46:21,15000,6.60,8.43,1,1080
2025-09-15 10:46:22,15000,7.54,8.43,1,1080
2025-09-15 10:46:23,15000,6.48,8.43,1,1080
2025-09-15 10:46:24,15000,7.42,8.43,1,1080
2025-09-15 10:46:25,15000,6.62,8.43,1,1080
2025-09-15 10:46:26,15000,7.56,8.43,1,1080
2025-09-15 10:46:27,15000,6.49,8.43,1,1080
2025-09-15 10:46:28,15000,7.43,8.43,1,1080
2025-09-15 10:46:29,15000,6.64,8.43,1,1080
2025-09-15 10:46:30,15000,7.57,8.43,1,1080
2025-09-15 10:46:31,15000,6.51,8.43,1,1080
2025-09-15 10:46:32,15000,7.45,8.43,1,1080
2025-09-15 10:46:33,15000,6.65,8.43,1,1080
2025-09-15 10:46:34,15000,7.59,8.43,1,1080
2025-09-15 10:46:35,15000,6.53,8.43,1,1080
2025-09-15 10:46:36,15000,5.46,8.43,1,1080
2025-09-15 10:46:37,15000,6.45,8.43,1,1080
2025-09-15 10:46:38,15000,5.60,8.43,1,1080
2025-09-15 10:46:39,15000,6.54,8.43,1,1080
2025-09-15 10:46:40,15000,7.48,8.43,1,1080
2025-09-15 10:46:41,15000,6.42,8.43,1,1080
2025-09-15 10:46:42,15000,7.62,8.43,1,1080
2025-09-15 10:46:43,15000,6.56,8.44,1,1080
2025-09-15 10:46:44,15000,7.49,8.44,1,1080
2025-09-15 10:46:45,15000,6.43,8.44,1,1080
2025-09-15 10:46:46,15000,5.64,8.44,1,1080
2025-09-15 10:46:47,15000,6.57,8.44,1,1080
2025-09-15 10:46:48,15000,7.46,8.44,1,1080
2025-09-15 10:46:49,15000,6.45,8.44,1,1080
2025-09-15 10:46:50,15000,7.43,8.44,1,1080
2025-09-15 10:46:51,15000,6.59,8.44,1,1080
2025-09-15 10:46:52,15000,7.53,8.44,1,1080
2025-09-15 10:46:53,15000,6.46,8.44,1,1080
2025-09-15 10:46:54,15000,7.56,8.44,1,1080
2025-09-15 10:46:55,15000,6.60,8.44,1,1080
2025-09-15 10:46:56,15000,7.54,8.44,1,1080
2025-09-15 10:46:57,15000,6.48,8.44,1,1080
2025-09-15 10:46:58,15000,7.42,8.44,1,1080
2025-09-15 10:46:59,15000,6.62,8.44,1,1080
2025-09-15 10:47:00,15000,7.56,8.44,1,1080
2025-09-15 10:47:01,15000,6.49,8.44,1,1080
2025-09-15 10:47:02,15000,5.43,8.44,1,1080
2025-09-15 10:47:03,15000,6.64,8.44,1,1080
2025-09-15 10:47:04,15000,7.49,8.44,1,1080
2025-09-15 10:47:05,15000,6.51,8.44,1,1080
2025-09-15 10:47:06,15000,7.45,8.44,1,1080
2025-09-15 10:47:07,15000,6.65,8.44,1,1080
2025-09-15 10:47:08,15000,7.49,8.44,1,1080
2025-09-15 10:47:09,15000,6.53,8.44,1,1080
2025-09-15 10:47:10,15000,7.46,8.44,1,1080
2025-09-15 10:47:11,15000,6.67,8.44,1,1080
2025-09-15 10:47:12,15000,7.59,8.44,1,1080
2025-09-15 10:47:13,15000,6.54,8.44,1,1080
2025-09-15 10:47:14,15000,7.43,8.44,1,1080
2025-09-15 10:47:15,15000,6.42,8.44,1,1080
2025-09-15 10:47:16,15000,7.62,8.44,1,1080
2025-09-15 10:47:17,15000,6.56,8.44,1,1080
2025-09-15 10:47:18,15000,7.48,8.44,1,1080
2025-09-15 10:47:19,15000,6.43,8.44,1,1080
2025-09-15 10:47:20,15000,7.64,8.44,1,1080
2025-09-15 10:47:21,15000,6.57,8.44,1,1080
2025-09-15 10:47:22,15000,7.51,8.44,1,1080
2025-09-15 10:47:23,15000,6.45,8.44,1,1080
2025-09-15 10:47:24,15000,7.65,8.44,1,1080
2025-09-15 10:47:25,15000,6.59,8.44,1,1080
2025-09-15 10:47:26,15000,5.53,8.44,1,1080
2025-09-15 10:47:27,15000,6.46,8.44,1,1080
2025-09-15 10:47:28,15000,7.42,8.44,1,1080
2025-09-15 10:47:29,15000,6.60,8.44,1,1080
2025-09-15 10:47:30,15000,7.46,8.44,1,1080
2025-09-15 10:47:31,15000,6.48,8.44,1,1080
2025-09-15 10:47:32,15000,7.42,8.44,1,1080
2025-09-15 10:47:33,15000,6.62,8.44,1,1080
2025-09-15 10:47:34,15000,7.51,8.44,1,1080
2025-09-15 10:47:35,15000,6.49,8.44,1,1080
2025-09-15 10:47:36,15000,7.43,8.44,1,1080
2025-09-15 10:47:37,15000,6.64,8.44,1,1080
2025-09-15 10:47:38,15000,7.57,8.44,1,1080
2025-09-15 10:47:39,15000,6.51,8.44,1,1080
2025-09-15 10:47:40,15000,7.45,8.44,1,1080
2025-09-15 10:47:41,15000,6.65,8.44,1,1080
2025-09-15 10:47:42,15000,7.59,8.44,1,1080
2025-09-15 10:47:43,15000,6.53,8.44,1,1080
2025-09-15 10:47:44,15000,7.46,8.44,1,1080
2025-09-15 10:47:45,15000,6.67,8.44,1,1080
2025-09-15 10:47:46,15000,7.60,8.44,1,1080
2025-09-15 10:47:47,15000,6.54,8.44,1,1080
2025-09-15 10:47:48,15000,7.48,8.44,1,1080
2025-09-15 10:47:49,15000,6.42,8.44,1,1080
2025-09-15 10:47:50,15000,5.62,8.44,1,1080
2025-09-15 10:47:51,15000,6.56,8.44,1,1080
2025-09-15 10:47:52,15000,7.50,8.44,1,1080
2025-09-15 10:47:53,15000,6.43,8.44,1,1080
2025-09-15 10:47:54,15000,5.64,8.44,1,1080
2025-09-15 10:47:55,15000,6.46,8.44,1,1080
2025-09-15 10:47:56,15000,7.51,8.44,1,1080
2025-09-15 10:47:57,15000,6.45,8.44,1,1080
2025-09-15 10:47:58,15000,7.59,8.44,1,1080
2025-09-15 10:47:59,15000,6.59,8.44,1,1080
2025-09-15 10:48:00,15000,7.43,8.44,1,1080
2025-09-15 10:48:01,15000,6.46,8.44,1,1080
2025-09-15 10:48:02,15000,7.64,8.44,1,1080
2025-09-15 10:48:03,15000,6.60,8.44,1,1080
2025-09-15 10:48:04,15000,7.48,8.44,1,1080
2025-09-15 10:48:05,15000,6.48,8.44,1,1080
2025-09-15 10:48:06,15000,7.42,8.44,1,1080
2025-09-15 10:48:07,15000,6.62,8.44,1,1080
2025-09-15 10:48:08,15000,7.56,8.44,1,1080
2025-09-15 10:48:09,15000,6.49,8.44,1,1080
2025-09-15 10:48:10,15000,7.43,8.44,1,1080
2025-09-15 10:48:11,15000,6.64,8.44,1,1080
2025-09-15 10:48:12,15000,5.57,8.44,1,1080
2025-09-15 10:48:13,15000,6.49,8.44,1,1080
2025-09-15 10:48:14,15000,7.45,8.44,1,1080
2025-09-15 10:48:15,15000,6.65,8.44,1,1080
2025-09-15 10:48:16,15000,7.59,8.44,1,1080
2025-09-15 10:48:17,15000,6.53,8.44,1,1080
2025-09-15 10:48:18,15000,7.46,8.44,1,1080
2025-09-15 10:48:19,15000,6.67,8.44,1,1080
2025-09-15 10:48:20,15000,7.60,8.44,1,1080
2025-09-15 10:48:21,15000,6.54,8.44,1,1080
2025-09-15 10:48:22,15000,7.48,8.44,1,1080
2025-09-15 10:48:23,15000,6.42,8.44,1,1080
2025-09-15 10:48:24,15000,7.62,8.44,1,1080
2025-09-15 10:48:25,15000,6.56,8.44,1,1080
2025-09-15 10:48:26,15000,7.50,8.44,1,1080
2025-09-15 10:48:27,15000,6.43,8.44,1,1080
2025-09-15 10:48:28,15000,7.60,8.44,1,1080
2025-09-15 10:48:29,15000,6.57,8.44,1,1080
2025-09-15 10:48:30,15000,7.51,8.44,1,1080
2025-09-15 10:48:31,15000,6.45,8.44,1,1080
2025-09-15 10:48:32,15000,7.45,8.44,1,1080
2025-09-15 10:48:33,15000,6.59,8.44,1,1080
2025-09-15 10:48:34,15000,7.53,8.44,2,1080
2025-09-15 10:48:35,15000,6.46,8.44,2,1080
2025-09-15 10:48:36,15000,7.49,8.44,4,1080
2025-09-15 10:48:37,15000,6.60,8.44,4,1080
2025-09-15 10:48:38,15000,7.54,8.44,4,1080
2025-09-15 10:48:39,15000,6.48,8.44,4,1080
2025-09-15 10:48:40,15000,7.42,8.44,4,1080
2025-09-15 10:48:41,15000,6.62,8.44,4,1080
2025-09-15 10:48:42,15000,7.56,8.44,4,1080
2025-09-15 10:48:43,15000,6.49,8.43,5,1080
2025-09-15 10:48:44,15000,7.43,8.43,5,1080
2025-09-15 10:48:45,15000,6.64,8.43,5,1080
2025-09-15 10:48:46,15000,7.43,8.43,5,1080
2025-09-15 10:48:47,15000,6.51,8.43,5,1080
2025-09-15 10:48:48,15000,7.42,8.43,5,1080
2025-09-15 10:48:49,15000,6.65,8.43,5,1080
2025-09-15 10:48:50,15000,7.59,8.43,5,1080
2025-09-15 10:48:51,15000,6.53,8.43,5,1080
2025-09-15 10:48:52,15000,7.46,8.43,5,1080
2025-09-15 10:48:53,15000,6.67,8.43,5,1080
2025-09-15 10:48:54,15000,7.53,8.43,5,1080
2025-09-15 10:48:55,15000,6.54,8.43,5,1080
2025-09-15 10:48:56,15000,7.44,8.43,5,1080
2025-09-15 10:48:57,15000,6.42,8.43,5,1080
2025-09-15 10:48:58,15000,7.57,8.43,5,1080
2025-09-15 10:48:59,15000,6.56,8.43,5,1080
2025-09-15 10:49:00,15000,7.42,8.43,5,1080
2025-09-15 10:49:01,15000,6.43,8.43,5,1080
2025-09-15 10:49:02,15000,7.62,8.43,5,1080
2025-09-15 10:49:03,15000,6.57,8.43,5,1080
2025-09-15 10:49:04,15000,5.51,8.43,5,1080
2025-09-15 10:49:05,15000,6.45,8.43,5,1080
2025-09-15 10:49:06,15000,5.65,8.43,5,1080
2025-09-15 10:49:07,15000,4.59,8.43,5,1080
2025-09-15 10:49:08,15000,3.53,8.43,5,1080
2025-09-15 10:49:09,15000,3.53,8.43,5,1080
2025-09-15 10:49:10,15000,3.53,8.43,5,1080
2025-09-15 10:49:11,15000,3.53,8.43,5,1080
2025-09-15 10:49:12,15000,3.53,8.43,5,1080
2025-09-15 10:49:13,15000,3.53,8.43,5,1080
2025-09-15 10:49:14,15000,3.53,8.43,5,1080
2025-09-15 10:49:15,15000,3.53,8.43,5,1080
2025-09-15 10:49:16,15000,3.53,8.43,5,1080
2025-09-15 10:49:17,15000,3.53,8.43,5,1080
2025-09-15 10:49:18,15000,3.53,8.43,5,1080
2025-09-15 10:49:19,15000,3.53,8.43,5,1080
2025-09-15 10:49:20,15000,3.53,8.43,5,1080
2025-09-15 10:49:21,15000,3.53,8.43,5,1080
2025-09-15 10:49:22,15000,3.53,8.43,5,1080
2025-09-15 10:49:23,15000,3.53,8.43,5,1080
2025-09-15 10:49:24,15000,3.53,8.43,5,1080
2025-09-15 10:49:25,15000,3.53,8.43,5,1080
2025-09-15 10:49:26,15000,3.53,8.43,5,1080
2025-09-15 10:49:27,15000,3.53,8.43,5,1080
2025-09-15 10:49:28,15000,3.53,8.43,5,1080
2025-09-15 10:49:29,15000,3.53,8.43,5,1080
2025-09-15 10:49:30,15000,3.53,8.43,5,1080
2025-09-15 10:49:31,15000,3.53,8.43,5,1080
2025-09-15 10:49:32,15000,3.53,8.43,5,1080
2025-09-15 10:49:33,15000,3.53,8.43,5,1080
2025-09-15 10:49:34,15000,3.53,8.43,5,1080
2025-09-15 10:49:35,15000,3.53,8.43,5,1080
2025-09-15 10:49:36,15000,3.53,8.43,5,1080
2025-09-15 10:49:37,15000,3.53,8.43,5,1080
2025-09-15 10:49:38,15000,3.53,8.43,5,1080
2025-09-15 10:49:39,15000,3.53,8.43,5,1080
2025-09-15 10:49:40,15000,3.53,8.43,5,1080
2025-09-15 10:49:41,15000,3.53,8.43,5,1080
2025-09-15 10:49:42,15000,3.53,8.43,5,1080
2025-09-15 10:49:43,15000,3.53,8.43,5,1080
2025-09-15 10:49:44,15000,3.53,8.43,5,1080
2025-09-15 10:49:45,15000,3.53,8.43,5,1080
2025-09-15 10:49:46,15000,3.53,8.43,5,1080
2025-09-15 10:49:47,15000,3.53,8.43,5,1080
2025-09-15 10:49:48,15000,3.53,8.43,5,1080
2025-09-15 10:49:49,15000,3.53,8.43,5,1080
2025-09-15 10:49:50,15000,3.53,8.43,5,1080
2025-09-15 10:49:51,15000,3.53,8.43,5,1080
2025-09-15 10:49:52,15000,3.53,8.43,5,1080
2025-09-15 10:49:53,15000,3.53,8.43,5,1080
2025-09-15 10:49:54,15000,3.53,8.43,5,1080
2025-09-15 10:49:55,15000,3.53,8.43,5,1080
2025-09-15 10:49:56,15000,3.53,8.43,5,1080
2025-09-15 10:49:57,15000,3.53,8.43,5,1080
2025-09-15 10:49:58,15000,3.53,8.43,5,1080
2025-09-15 10:49:59,15000,3.53,8.43,5,1080
2025-09-15 10:50:00,15000,3.53,8.43,5,1080
2025-09-15 10:50:01,15000,3.53,8.43,5,1080
2025-09-15 10:50:02,15000,3.53,8.43,5,1080
2025-09-15 10:50:03,15000,3.53,8.43,5,1080
2025-09-15 10:50:04,15000,3.53,8.43,5,1080
2025-09-15 10:50:05,15000,3.53,8.43,5,1080
2025-09-15 10:50:06,15000,3.53,8.43,5,1080
2025-09-15 10:50:07,15000,3.53,8.43,5,1080
2025-09-15 10:50:08,15000,3.53,8.43,5,1080
2025-09-15 10:50:09,15000,3.53,8.43,5,1080
2025-09-15 10:50:10,15000,3.53,8.43,5,1080
2025-09-15 10:50:11,15000,3.53,8.43,5,1080
