"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-11 12:57:24,192200,12,0.00800,0.0686,50,89.4,0.00641
2025-09-11 12:57:25,197131,13,0.00700,0.0688,49.7,90.4,0.524
2025-09-11 12:57:26,199440,13,0.00800,0.0689,49.7,91.4,0.00760
2025-09-11 12:57:27,196712,15,0.00800,0.0691,49,92.4,0.205
2025-09-11 12:57:28,196269,16,0.00800,0.0692,49,93.4,0.188
2025-09-11 12:57:29,195347,17,0.00700,0.0694,49,94.4,0.425
2025-09-11 12:57:30,198832,17,0.00700,0.0695,50,95.4,0.303
2025-09-11 12:57:31,199579,17,0.00800,0.0697,50.3,96.4,0.00626
2025-09-11 12:57:32,193155,17,0.00700,0.0698,50,97.4,0.186
2025-09-11 12:57:33,184755,18,0.00900,0.0699,49.3,98.4,0.00684
2025-09-11 12:57:34,175264,19,0.00800,0.0701,48.7,99.4,0.00577
2025-09-11 12:57:35,174469,19,0.00700,0.0702,49.7,100,0.00464
2025-09-11 12:57:36,178213,20,0.00900,0.0703,49.3,101,0.0487
2025-09-11 12:57:37,186584,20,0.00800,0.0704,50,102,0.0426
2025-09-11 12:57:38,185061,20,0.00800,0.0706,49.3,103,0.00760
2025-09-11 12:57:39,171293,29,0.00800,0.0707,47.3,104,0.0101
2025-09-11 12:57:40,155496,33,0.00700,0.0708,46,105,0.00647
2025-09-11 12:57:41,154667,39,0.00700,0.0709,44,106,0.0568
2025-09-11 12:57:42,161939,39,0.00700,0.0710,46.7,107,0.00613
2025-09-11 12:57:43,170603,41,0.00700,0.0711,47.3,108,0.225
2025-09-11 12:57:44,174205,43,0.00800,0.0712,48.7,109,0.0189
2025-09-11 12:57:45,176395,43,0.00800,0.0713,49,110,0.0905
2025-09-11 12:57:46,175453,46,0.00800,0.0714,48.3,111,0.0528
2025-09-11 12:57:47,172680,46,0.00800,0.0715,49,112,0.0130
2025-09-11 12:57:48,168669,46,0.00800,0.0716,49,113,0.00827
2025-09-11 12:57:49,161712,49,0.00700,0.0717,49.3,114,0.00803
2025-09-11 12:57:50,153192,54,0.00900,0.0717,47.7,115,0.00613
2025-09-11 12:57:51,151016,54,0.00700,0.0717,47.3,116,0.00790
2025-09-11 12:57:52,154867,54,0.00700,0.0717,48.3,117,0.00827
2025-09-11 12:57:53,159456,55,0.00900,0.0717,49.7,118,0.00983
2025-09-11 12:57:54,154397,61,0.00900,0.0717,47.7,119,0.00778
2025-09-11 12:57:55,147400,67,0.00800,0.0716,45.7,120,0.00610
2025-09-11 12:57:56,156624,69,0.00700,0.0714,45.3,121,0.0700
2025-09-11 12:57:57,167984,71,0.00800,0.0713,46.7,122,0.139
2025-09-11 12:57:58,186083,71,0.00800,0.0711,48.7,123,0.0556
2025-09-11 12:57:59,182240,71,0.00700,0.0710,49.3,124,0.00784
2025-09-11 12:58:00,177488,71,0.00700,0.0708,50.3,125,0.00668
2025-09-11 12:58:01,168011,71,0.00900,0.0707,50,126,0.00842
2025-09-11 12:58:02,163664,72,0.00700,0.0706,50,127,0.00653
2025-09-11 12:58:03,172240,74,0.00900,0.0704,49,128,0.253
2025-09-11 12:58:04,182251,74,0.00800,0.0703,49.3,129,0.138
2025-09-11 12:58:05,178064,84,0.00800,0.0702,46,130,0.00964
2025-09-11 12:58:06,174040,85,0.00800,0.0700,46.3,131,0.221
2025-09-11 12:58:07,158933,92,0.00800,0.0699,44,132,0.0117
