"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", remoteId=""ROA1219535091"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", remoteId=""ROA1219535091"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", remoteId=""ROA1219535091"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", remoteId=""ROA1219535091"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", remoteId=""ROA1219535091"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", remoteId=""ROA1219535091"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", remoteId=""ROA1219535091"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1219535091"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""433d900b-4136-4cff-a6f1-2ed2982b9781"", playoutId=""AP"", trackIdentifier=""521798ff-52ca-4c31-a3aa-41d21b698af0"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-11 15:55:05,200344,,0,,0.00800,,0.0738,,50,,70.5,,0.0116,
2025-09-11 15:55:06,200192,,0,,0.00900,,0.0742,,50,,71.5,,0.00903,
2025-09-11 15:55:07,200067,,0,,0.00800,,0.0744,,50,,72.5,,0.0661,
2025-09-11 15:55:08,199819,,0,,0.00800,,0.0745,,49.7,,73.5,,0.152,
2025-09-11 15:55:09,199667,,0,,0.00700,,0.0746,,49.7,,74.5,,0.0375,
2025-09-11 15:55:10,199008,,0,,0.00700,,0.0747,,49.7,,75.5,,0.0413,
2025-09-11 15:55:11,199645,,0,,0.00700,,0.0749,,50,,76.5,,0.0116,
2025-09-11 15:55:12,199797,,0,,0.00700,,0.0750,,50,,77.5,,0.0335,
2025-09-11 15:55:13,200400,,0,,0.00800,,0.0751,,50.3,,78.5,,0.106,
2025-09-11 15:55:14,201739,,0,,0.00700,,0.0752,,50.7,,79.5,,0.0236,
2025-09-11 15:55:15,202267,,0,,0.00900,,0.0753,,50.7,,80.5,,0.0129,
2025-09-11 15:55:16,203019,,0,,0.00700,,0.0754,,50.3,,81.5,,0.452,
2025-09-11 15:55:17,200229,,0,,0.00800,,0.0755,,49.7,,82.5,,0.0675,
2025-09-11 15:55:18,201120,,0,,0.00900,,0.0756,,50,,83.5,,0.0451,
2025-09-11 15:55:19,199555,,0,,0.00700,,0.0757,,50,,84.5,,0.0135,
2025-09-11 15:55:20,200568,,0,,0.00900,,0.0758,,50.3,,85.5,,0.0459,
2025-09-11 15:55:21,199149,,0,,0.00800,,0.0759,,50,,86.5,,0.0166,
2025-09-11 15:55:22,199963,,0,,0.00700,,0.0760,,50,,87.5,,0.0170,
2025-09-11 15:55:23,199949,,0,,0.00700,,0.0761,,49.7,,88.5,,0.304,
2025-09-11 15:55:24,199064,,0,,0.00700,,0.0762,,49.7,,89.5,,0.0146,
2025-09-11 15:55:25,200397,,0,,0.00700,,0.0762,,49.7,,90.5,,0.0898,
2025-09-11 15:55:26,200784,,0,,0.00700,,0.0763,,50,,91.5,,0.0261,
2025-09-11 15:55:27,200400,,0,,0.00800,,0.0764,,50.3,,92.5,,0.0122,
2025-09-11 15:55:28,200403,,0,,0.00700,,0.0765,,50.7,,93.5,,0.0381,
2025-09-11 15:55:29,199131,,0,,0.00700,,0.0765,,50.3,,94.5,,0.0219,
2025-09-11 15:55:30,200400,,0,,0.00700,,0.0766,,50,,95.5,,0.0497,
2025-09-11 15:55:31,200400,,0,,0.00800,,0.0767,,50,,96.5,,0.0198,
2025-09-11 15:55:32,200400,,0,,0.00800,,0.0768,,50.3,,97.5,,0.00604,
2025-09-11 15:55:33,202000,,0,,0.00800,,0.0768,,50.7,,98.5,,0.00913,
2025-09-11 15:55:34,199064,,0,,0.00700,,0.0769,,50,,99.5,,0.0128,
2025-09-11 15:55:35,202117,,0,,0.00700,,0.0769,,50.3,,100,,0.0141,
2025-09-11 15:55:36,201395,,0,,0.00800,,0.0770,,50,,101,,0.290,
2025-09-11 15:55:37,201736,,0,,0.00800,,0.0771,,50.3,,102,,0.00983,
2025-09-11 15:55:38,199187,,0,,0.00700,,0.0771,,49.7,,103,,0.272,
2025-09-11 15:55:39,197805,,0,,0.00700,,0.0772,,49.7,,104,,0.132,
2025-09-11 15:55:40,199579,,0,,0.00800,,0.0772,,49.7,,105,,0.0948,
2025-09-11 15:55:41,199896,,0,,0.00700,,0.0773,,50,,106,,0.00897,
2025-09-11 15:55:42,200400,,0,,0.00800,,0.0774,,50,,107,,0.0723,
2025-09-11 15:55:43,199885,,0,,0.00700,,0.0774,,50,,108,,0.00891,
2025-09-11 15:55:44,200624,,0,,0.00800,,0.0775,,50,,109,,0.330,
2025-09-11 15:55:45,201736,,0,,0.00800,,0.0775,,50.3,,110,,0.0113,
2025-09-11 15:55:46,201736,,0,,0.00800,,0.0776,,50.3,,111,,0.658,
2025-09-11 15:55:47,201512,,0,,0.00700,,0.0776,,50.3,,112,,0.0297,
2025-09-11 15:55:48,200800,,0,,0.00700,,0.0777,,50,,113,,0.296,
2025-09-11 15:55:49,200400,,0,,0.00700,,0.0777,,50,,114,,0.00873,
2025-09-11 15:55:50,200400,,0,,0.00700,,0.0778,,50,,115,,0.0640,
2025-09-11 15:55:51,198197,,0,,0.00700,,0.0778,,49.3,,116,,0.305,
2025-09-11 15:55:52,199091,,1,,0.00800,,0.0779,,49.7,,117,,0.00906,
2025-09-11 15:55:53,197755,,1,,0.00700,,0.0779,,49.3,,119,,0.00946,
2025-09-11 15:55:54,199557,,1,,0.00700,,0.0780,,50,,119,,0.00818,
2025-09-11 15:55:55,199064,,1,,0.00600,,0.0780,,49.7,,120,,0.00931,
2025-09-11 15:55:56,200400,,1,,0.00800,,0.0781,,50,,121,,0.00821,
2025-09-11 15:55:57,200805,,1,,0.00700,,0.0781,,50,,122,,1,
2025-09-11 15:55:58,201736,,1,,0.00900,,0.0781,,50.3,,123,,0.0242,
2025-09-11 15:55:59,200400,,1,,0.00900,,0.0781,,50.3,,124,,0.0571,
2025-09-11 15:56:00,202363,,1,,0.00700,,0.0782,,50.7,,125,,0.222,
2025-09-11 15:56:01,200400,,1,,0.00800,,0.0782,,50.3,,126,,0.191,
2025-09-11 15:56:02,201736,,1,,0.00700,,0.0783,,50.3,,127,,0.00742,
2025-09-11 15:56:03,199861,,1,,0.00700,,0.0783,,50,,128,,0.159,
2025-09-11 15:56:04,200400,,1,,0.00800,,0.0784,,50,,129,,0.0114,
2025-09-11 15:56:05,200400,,1,,0.00700,,0.0784,,50,,130,,0.0103,
2025-09-11 15:56:06,200592,,1,,0.00800,,0.0785,,50,,131,,0.0298,
2025-09-11 15:56:07,200901,,1,,0.00800,,0.0785,,50,,132,,0.194,
2025-09-11 15:56:08,199584,,1,,0.00600,,0.0786,,49.7,,133,,0.0118,
2025-09-11 15:56:09,198379,,1,,0.00700,,0.0786,,49.7,,134,,0.00848,
2025-09-11 15:56:10,198563,,1,,0.00900,,0.0786,,49.7,,135,,0.0146,
2025-09-11 15:56:11,199880,,1,,0.00800,,0.0786,,50,,136,,0.0208,
2025-09-11 15:56:12,200400,,1,,0.00800,,0.0787,,50,,137,,0.0132,
2025-09-11 15:56:13,201736,,1,,0.00700,,0.0787,,50.3,,138,,0.0291,
2025-09-11 15:56:14,201797,,1,,0.00700,,0.0787,,50.3,,139,,0.0437,
2025-09-11 15:56:15,202069,,1,,0.00900,,0.0788,,50.3,,140,,0.00891,
2025-09-11 15:56:16,200424,,1,,0.00900,,0.0788,,50.3,,141,,0.181,
