"Time","{__name__=""bitrate"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""bufferLevel"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""liveLatency"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""droppedFrames"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}","{__name__=""frameheight"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_video""}"
2025-09-15 15:41:39,15000,3.60,6.76,2,1080
2025-09-15 15:41:40,5000,2.54,6.76,2,720
2025-09-15 15:41:41,5000,1.48,6.76,2,720
2025-09-15 15:41:42,5000,2.40,6.76,2,720
2025-09-15 15:41:43,5000,3.45,6.76,2,720
2025-09-15 15:41:44,5000,2.56,6.76,2,720
2025-09-15 15:41:45,5000,5.49,6.76,2,720
2025-09-15 15:41:46,5000,4.43,6.76,2,720
2025-09-15 15:41:47,5000,5.63,6.76,2,720
2025-09-15 15:41:48,5000,4.57,6.76,2,720
2025-09-15 15:41:49,5000,5.51,6.76,2,720
2025-09-15 15:41:50,5000,4.45,6.76,2,720
2025-09-15 15:41:51,15000,5.38,6.76,2,1080
2025-09-15 15:41:52,15000,4.59,6.76,2,1080
2025-09-15 15:41:53,15000,3.52,6.76,2,1080
2025-09-15 15:41:54,15000,2.46,6.76,2,1080
2025-09-15 15:41:55,5000,1.38,7.14,2,720
2025-09-15 15:41:56,1000,0.383,7.14,2,360
2025-09-15 15:41:57,5000,1.54,7.14,6,720
2025-09-15 15:41:58,5000,2.48,7.14,6,720
2025-09-15 15:41:59,5000,5.41,7.14,6,720
2025-09-15 15:42:00,1000,4.43,7.14,6,360
2025-09-15 15:42:01,1000,3.43,7.14,6,360
2025-09-15 15:42:02,1000,4.49,7.14,6,360
2025-09-15 15:42:03,1000,5.43,7.14,6,360
2025-09-15 15:42:04,1000,4.63,7.14,6,360
2025-09-15 15:42:05,1000,5.40,7.14,6,360
2025-09-15 15:42:06,5000,4.51,7.14,6,720
2025-09-15 15:42:07,1000,3.45,7.14,6,360
2025-09-15 15:42:08,1000,6.38,7.14,6,360
2025-09-15 15:42:09,1000,5.59,7.14,6,360
2025-09-15 15:42:10,1000,4.52,7.14,6,360
2025-09-15 15:42:11,1000,5.46,7.14,6,360
2025-09-15 15:42:12,1000,4.40,7.14,6,360
2025-09-15 15:42:13,1000,5.60,7.14,6,360
2025-09-15 15:42:14,1000,4.54,7.14,6,360
2025-09-15 15:42:15,1000,5.48,7.14,6,360
2025-09-15 15:42:16,1000,4.42,7.14,6,360
2025-09-15 15:42:17,5000,5.62,7.14,6,720
2025-09-15 15:42:18,5000,4.46,7.14,6,720
2025-09-15 15:42:19,5000,3.38,7.14,6,720
2025-09-15 15:42:20,5000,6.43,7.14,6,720
2025-09-15 15:42:21,5000,5.63,7.14,6,720
2025-09-15 15:42:22,5000,4.51,7.14,6,720
2025-09-15 15:42:23,1000,3.42,7.14,6,360
2025-09-15 15:42:24,1000,4.45,7.14,6,360
2025-09-15 15:42:25,1000,5.38,7.14,6,360
2025-09-15 15:42:26,1000,4.59,7.14,6,360
2025-09-15 15:42:27,1000,5.48,7.14,6,360
2025-09-15 15:42:28,1000,6.40,7.14,6,360
2025-09-15 15:42:29,1000,5.40,7.14,6,360
2025-09-15 15:42:30,1000,4.60,7.14,6,360
2025-09-15 15:42:31,1000,5.54,7.14,6,360
2025-09-15 15:42:32,1000,4.48,7.14,6,360
2025-09-15 15:42:33,5000,5.42,7.14,6,720
2025-09-15 15:42:34,5000,4.62,7.14,6,720
2025-09-15 15:42:35,5000,5.56,6.64,6,720
2025-09-15 15:42:36,5000,4.49,6.64,6,720
2025-09-15 15:42:37,5000,5.42,6.64,6,720
2025-09-15 15:42:38,5000,4.63,6.64,6,720
2025-09-15 15:42:39,5000,5.57,6.64,6,720
2025-09-15 15:42:40,5000,4.51,6.64,6,720
2025-09-15 15:42:41,5000,5.45,6.64,6,720
2025-09-15 15:42:42,5000,4.38,6.64,6,720
2025-09-15 15:42:43,5000,3.59,6.64,6,720
2025-09-15 15:42:44,1000,2.52,6.64,6,360
2025-09-15 15:42:45,1000,1.46,6.64,6,360
2025-09-15 15:42:46,1000,2.40,6.64,6,360
2025-09-15 15:42:47,1000,5.60,6.64,6,360
2025-09-15 15:42:48,1000,4.54,6.64,6,360
2025-09-15 15:42:49,1000,5.48,6.64,6,360
2025-09-15 15:42:50,1000,4.42,6.64,6,360
2025-09-15 15:42:51,1000,5.40,6.64,6,360
2025-09-15 15:42:52,1000,4.56,6.64,6,360
2025-09-15 15:42:53,1000,5.49,6.64,6,360
2025-09-15 15:42:54,5000,4.43,6.64,6,720
2025-09-15 15:42:55,5000,3.45,6.64,6,720
2025-09-15 15:42:56,5000,2.57,6.97,6,720
2025-09-15 15:42:57,5000,1.51,6.97,6,720
2025-09-15 15:42:58,5000,0.446,6.97,6,720
2025-09-15 15:42:59,1000,0,6.97,6,360
2025-09-15 15:43:00,1000,0.586,6.97,29,360
2025-09-15 15:43:01,1000,3.52,6.97,29,360
2025-09-15 15:43:02,1000,4.46,6.97,29,360
2025-09-15 15:43:03,1000,5.40,6.97,29,360
2025-09-15 15:43:04,5000,4.60,6.97,29,720
2025-09-15 15:43:05,5000,3.38,6.66,29,720
2025-09-15 15:43:06,5000,4.38,6.66,29,720
2025-09-15 15:43:07,5000,5.42,6.66,29,720
2025-09-15 15:43:08,5000,4.62,6.66,29,720
2025-09-15 15:43:09,5000,3.56,6.66,29,720
2025-09-15 15:43:10,5000,4.49,6.66,29,720
2025-09-15 15:43:11,5000,3.43,6.66,29,720
2025-09-15 15:43:12,1000,2.56,6.66,29,360
2025-09-15 15:43:13,1000,1.57,6.66,29,360
2025-09-15 15:43:14,1000,2.40,6.66,29,360
2025-09-15 15:43:15,1000,3.45,6.66,29,360
2025-09-15 15:43:16,1000,4.38,6.66,29,360
2025-09-15 15:43:17,1000,3.59,7.19,29,360
2025-09-15 15:43:18,1000,6.40,7.19,29,360
2025-09-15 15:43:19,1000,5.46,7.19,29,360
2025-09-15 15:43:20,1000,6.40,7.19,29,360
2025-09-15 15:43:21,1000,5.60,7.19,29,360
2025-09-15 15:43:22,5000,4.49,7.19,29,720
2025-09-15 15:43:23,5000,3.42,7.19,29,720
2025-09-15 15:43:24,5000,4.42,7.19,29,720
2025-09-15 15:43:25,5000,5.62,7.19,29,720
2025-09-15 15:43:26,5000,4.56,6.48,29,720
2025-09-15 15:43:27,1000,3.49,6.48,29,360
2025-09-15 15:43:28,1000,2.43,6.48,29,360
2025-09-15 15:43:29,1000,1.63,6.48,29,360
2025-09-15 15:43:30,1000,0.571,6.48,29,360
2025-09-15 15:43:31,1000,1.51,6.48,36,360
2025-09-15 15:43:32,1000,0.446,6.48,36,360
2025-09-15 15:43:33,1000,1.38,6.48,42,360
2025-09-15 15:43:34,1000,2.59,6.48,42,360
2025-09-15 15:43:35,1000,3.52,6.48,42,360
2025-09-15 15:43:36,1000,4.46,6.79,42,360
2025-09-15 15:43:37,1000,5.40,6.79,42,360
2025-09-15 15:43:38,1000,4.60,6.79,42,360
2025-09-15 15:43:39,1000,5.54,6.79,42,360
2025-09-15 15:43:40,1000,4.48,6.79,42,360
2025-09-15 15:43:41,1000,3.42,6.79,42,360
2025-09-15 15:43:42,1000,4.62,6.79,42,360
2025-09-15 15:43:43,1000,3.56,6.79,42,360
2025-09-15 15:43:44,1000,4.49,6.79,42,360
2025-09-15 15:43:45,1000,5.43,6.79,42,360
2025-09-15 15:43:46,1000,4.63,6.79,42,360
2025-09-15 15:43:47,1000,3.57,6.79,42,360
2025-09-15 15:43:48,1000,6.51,7.14,42,360
2025-09-15 15:43:49,1000,5.45,7.14,42,360
2025-09-15 15:43:50,1000,6.38,7.14,42,360
2025-09-15 15:43:51,1000,5.59,7.14,42,360
2025-09-15 15:43:52,1000,6.41,7.14,42,360
2025-09-15 15:43:53,1000,5.46,7.14,42,360
2025-09-15 15:43:54,1000,4.40,7.14,42,360
2025-09-15 15:43:55,1000,5.43,7.14,42,360
2025-09-15 15:43:56,1000,4.54,7.14,42,360
2025-09-15 15:43:57,1000,3.48,6.46,42,360
2025-09-15 15:43:58,1000,4.42,6.46,42,360
2025-09-15 15:43:59,1000,3.62,6.46,42,360
2025-09-15 15:44:00,1000,4.56,6.46,42,360
2025-09-15 15:44:01,1000,3.49,6.46,42,360
2025-09-15 15:44:02,1000,4.43,6.46,42,360
2025-09-15 15:44:03,1000,5.38,6.46,42,360
2025-09-15 15:44:04,1000,4.57,6.46,42,360
2025-09-15 15:44:05,1000,5.51,6.46,42,360
2025-09-15 15:44:06,1000,4.45,6.46,42,360
2025-09-15 15:44:07,1000,5.38,6.73,42,360
2025-09-15 15:44:08,1000,4.59,6.73,42,360
2025-09-15 15:44:09,1000,5.52,6.73,42,360
2025-09-15 15:44:10,1000,4.46,6.73,42,360
2025-09-15 15:44:11,1000,5.40,6.73,42,360
2025-09-15 15:44:12,1000,4.54,6.73,42,360
2025-09-15 15:44:13,1000,5.46,6.73,42,360
2025-09-15 15:44:14,1000,4.48,6.73,42,360
2025-09-15 15:44:15,1000,5.42,6.73,42,360
2025-09-15 15:44:16,1000,4.62,6.73,42,360
2025-09-15 15:44:17,1000,5.48,6.73,42,360
2025-09-15 15:44:18,1000,4.49,7.01,42,360
2025-09-15 15:44:19,1000,5.43,7.01,42,360
2025-09-15 15:44:20,1000,4.63,7.01,42,360
2025-09-15 15:44:21,1000,5.56,7.01,42,360
2025-09-15 15:44:22,1000,6.47,7.01,42,360
2025-09-15 15:44:23,1000,5.45,7.01,42,360
2025-09-15 15:44:24,1000,4.38,7.01,42,360
2025-09-15 15:44:25,1000,5.59,7.01,42,360
2025-09-15 15:44:26,1000,4.52,7.01,42,360
2025-09-15 15:44:27,1000,3.46,7.01,42,360
2025-09-15 15:44:28,1000,4.40,7.01,42,360
2025-09-15 15:44:29,1000,3.60,7.23,42,360
2025-09-15 15:44:30,1000,4.54,7.23,42,360
2025-09-15 15:44:31,1000,5.48,7.23,42,360
2025-09-15 15:44:32,1000,4.42,7.23,42,360
2025-09-15 15:44:33,1000,5.62,7.23,42,360
2025-09-15 15:44:34,1000,4.56,7.23,43,360
2025-09-15 15:44:35,1000,5.49,7.23,43,360
2025-09-15 15:44:36,1000,6.43,7.23,43,360
2025-09-15 15:44:37,1000,5.63,7.23,43,360
2025-09-15 15:44:38,1000,4.57,6.66,43,360
2025-09-15 15:44:39,1000,5.50,6.66,43,360
2025-09-15 15:44:40,1000,4.45,6.66,43,360
2025-09-15 15:44:41,1000,5.38,6.66,43,360
2025-09-15 15:44:42,1000,4.59,6.66,43,360
2025-09-15 15:44:43,1000,3.52,6.66,43,360
2025-09-15 15:44:44,1000,4.46,6.66,43,360
2025-09-15 15:44:45,1000,3.40,6.66,43,360
2025-09-15 15:44:46,1000,2.40,6.66,43,360
2025-09-15 15:44:47,1000,3.54,6.66,43,360
2025-09-15 15:44:48,1000,4.48,6.97,43,360
2025-09-15 15:44:49,1000,5.42,6.97,43,360
2025-09-15 15:44:50,1000,4.45,6.97,43,360
2025-09-15 15:44:51,1000,5.56,6.97,43,360
2025-09-15 15:44:52,1000,4.49,6.97,43,360
2025-09-15 15:44:53,1000,3.43,6.97,43,360
2025-09-15 15:44:54,1000,2.63,6.97,43,360
2025-09-15 15:44:55,1000,1.57,6.97,43,360
2025-09-15 15:44:56,1000,0.509,6.97,43,360
2025-09-15 15:44:57,1000,0,6.97,43,360
2025-09-15 15:44:58,1000,0,6.97,43,360
2025-09-15 15:44:59,1000,1.41,6.98,43,360
2025-09-15 15:45:00,1000,2.38,6.98,61,360
2025-09-15 15:45:01,1000,5.46,6.98,61,360
2025-09-15 15:45:02,1000,4.40,6.98,61,360
2025-09-15 15:45:03,1000,5.60,6.98,61,360
2025-09-15 15:45:04,1000,4.54,6.98,61,360
2025-09-15 15:45:05,1000,5.48,6.98,61,360
2025-09-15 15:45:06,1000,6.42,6.98,61,360
2025-09-15 15:45:07,1000,5.62,6.98,61,360
2025-09-15 15:45:08,1000,4.56,6.77,61,360
2025-09-15 15:45:09,1000,5.49,6.77,61,360
2025-09-15 15:45:10,1000,6.43,6.77,61,360
2025-09-15 15:45:11,1000,5.63,6.77,61,360
2025-09-15 15:45:12,1000,4.52,6.77,61,360
2025-09-15 15:45:13,1000,5.51,6.77,61,360
2025-09-15 15:45:14,1000,4.45,6.77,61,360
2025-09-15 15:45:15,1000,5.38,6.77,61,360
2025-09-15 15:45:16,1000,4.59,6.77,61,360
2025-09-15 15:45:17,1000,5.52,6.77,61,360
2025-09-15 15:45:18,1000,6.42,6.73,61,360
2025-09-15 15:45:19,1000,5.40,6.73,61,360
2025-09-15 15:45:20,1000,4.60,6.73,61,360
2025-09-15 15:45:21,1000,5.54,6.73,61,360
2025-09-15 15:45:22,1000,4.48,6.73,61,360
2025-09-15 15:45:23,1000,5.42,6.73,61,360
2025-09-15 15:45:24,1000,4.62,6.73,61,360
2025-09-15 15:45:25,1000,5.56,6.73,61,360
2025-09-15 15:45:26,1000,4.49,6.73,61,360
2025-09-15 15:45:27,1000,5.43,6.73,61,360
2025-09-15 15:45:28,1000,6.42,6.74,61,360
2025-09-15 15:45:29,1000,5.57,6.74,61,360
2025-09-15 15:45:30,1000,4.51,6.74,61,360
2025-09-15 15:45:31,1000,5.45,6.74,61,360
2025-09-15 15:45:32,1000,6.38,6.74,61,360
2025-09-15 15:45:33,1000,5.59,6.74,61,360
2025-09-15 15:45:34,1000,6.39,6.74,61,360
2025-09-15 15:45:35,1000,5.46,6.74,61,360
2025-09-15 15:45:36,1000,4.40,6.74,61,360
2025-09-15 15:45:37,1000,5.60,6.74,61,360
2025-09-15 15:45:38,1000,4.54,6.74,61,360
2025-09-15 15:45:39,1000,5.48,6.76,61,360
2025-09-15 15:45:40,1000,4.42,6.76,61,360
2025-09-15 15:45:41,1000,5.62,6.76,61,360
2025-09-15 15:45:42,1000,4.56,6.76,61,360
2025-09-15 15:45:43,1000,3.49,6.76,61,360
2025-09-15 15:45:44,1000,2.43,6.76,62,360
2025-09-15 15:45:45,1000,2.43,6.76,62,360
2025-09-15 15:45:46,1000,2.43,6.76,62,360
2025-09-15 15:45:47,1000,2.43,6.76,62,360
2025-09-15 15:45:48,1000,2.43,6.76,62,360
2025-09-15 15:45:49,1000,2.43,6.76,62,360
2025-09-15 15:45:50,1000,2.43,6.76,62,360
2025-09-15 15:45:51,1000,2.43,6.76,62,360
2025-09-15 15:45:52,1000,2.43,6.76,62,360
2025-09-15 15:45:53,1000,2.43,6.76,62,360
2025-09-15 15:45:54,1000,2.43,6.76,62,360
2025-09-15 15:45:55,1000,2.43,6.76,62,360
2025-09-15 15:45:56,1000,2.43,6.76,62,360
2025-09-15 15:45:57,1000,2.43,6.76,62,360
2025-09-15 15:45:58,1000,2.43,6.76,62,360
2025-09-15 15:45:59,1000,2.43,6.76,62,360
2025-09-15 15:46:00,1000,2.43,6.76,62,360
